text,label
"*** Spoiler in fifth paragraph *** This was an amazingly frank (uh-huh, uh-huh) picture for 1955. Otto Preminger and Carlyle Productions took a chance by making it, the Motion Picture Association of America balked at certifying a film that openly shows a junky jabbing a syringe full of heroin into his arm. Frank Sinatra took a chance both on playing an addicted musician and at falling flat on his face in a role that required at least twice as much acting as he'd ever done. All in all these gambles paid off, the movie is a classic, though it's not perfect.<br /><br />Nelson Algren's novel may be great, but it has far too much going on to fit comfortably into a two hour movie 'The Man with the Golden Arm' is 119 minutes and often feels much longer. However, in my opinion it's not just Frankie Machine (Sinatra) that makes the film but the other characters and their sub-plots, all involving Frankie. Ultimately it's not just Frankie who has the addiction, everyone and everything seems to be dependent on him and he feels it keenly. When the pressure gets to be too much the drums start pounding on the soundtrack and Frankie steps across the street with his well-dressed ""friend"" Louie.<br /><br />It's an exaggeration to say that Frank Sinatra's music career was ever really in the doldrums, but in the early 50's he was in limbo between his days touring with big bands and the Las Vegas era. 'From Here to Eternity' established him as a serious actor and his career as a singer rebounded as well, but 'The Man with the Golden Arm' was still a significant challenge, the whole show sinks or swims with his performance. He pulls it off with such skill that for several minutes at a time I forgot I was watching Frank Sinatra, he must have known junky musicians and exploited that knowledge to the utmost.<br /><br />Set side by side with Billy Wilder's masterpiece 'The Lost Weekend' there is more emphasis on the sociological causes of addiction in 'The Man with the Golden Arm.' Whereas Don Birnem (Ray Milland in 'The Lost Weekend') seems to struggle mostly against himself, Frankie Machine is beset by external forces and he takes refuge in the needle. Neither approach is wholly right or wrong, mostly because addiction is impossible to fully explain, but it seems like this film might have benefited from a little more insight into Frankie's internal struggle.<br /><br />*** Spoiler *** One of the problems I have with this film is the clichéd reliance on ""quitting cold turkey."" I realize that 'The Man with the Golden Arm' was probably setting the trend rather than following it but that doesn't make it any better. In the beginning of the movie Frankie has to all appearances kicked his habit with the help of a doctor and a treatment facility of some sort. Naturally the drama of the film requires that he backslide, but I found the All-American ideal that a man has to face his problems alone (or maybe with the help of a good woman) out of place here. Going cold turkey and riding off into the sunset with Kim Novak seemed too unrealistic. The end of 'The Lost Weekend' was similar but in my opinion was a little less rosy.",1
"Dire. Just dire. The script is contrived, the acting painful, and the story just drags along. It is, without a doubt, a celebration of Sally Potter and little else. This wouldn't be so bad, but she's the director, writer and star of the film, and so is just self-glorification. I found myself not caring about the developing romance between the principal two characters, and the ending came not a moment too soon. It has two redeeming features. First is that a lot of the shots are really quite lovely, particularly in Paris, and look rather good in black and white. Secondly, whether you're a fan of tango or not, the music is by and large, excellent (except where Sally starts singing). Watch this film at your own risk, or if you need an unintentional laugh. I am sure it appeals to someone. Statistically, it has to.",0
"Wrestlemania 6, is an entertaining Wrestlemania, if not an entirely successful one. The Ultimate Challenge, is of course worth the price of admission alone, but once again as with a lot of the early Mania's, there's too much filler in between. The crowd pops for almost everything, and as always, giving us the reliable announcing team of Gorilla&The Body. Having a Face vs Face match as the main event for a Wrestlemania, was absolutely unheard of at this time, it only made things that much more tense. <br /><br />Matches. <br /><br />Koko B. Ware/W Frankie Vs ""The Model"" Rick Martel. For a 3 or so minute match, this is as good as it gets. I wish it was a tad longer, but what I got, was pretty damn good. Martel wins, with the Boston Crab.<br /><br />2 1/2 /5<br /><br />WWF Tag Team Championship. Demolition Vs Colossal Connection|C|/W Bobby Heean. HUGE Pop for Demolition. Match itself is pretty dull, I often had trouble paying attention. Andre really didn't do much, so in a way it was more like a 2 on 1. There is solid talent involved here, and it's a shame they couldn't produce better. Demolition wins that titles, with there Pattened maneuver off the top. Crowd blows the roof of for the finish.<br /><br />1 1/2 /5<br /><br />Earthquake/W Jimmy Hart. Vs Hercules I got what I expected here, a standard boring filler match, with Earthquake doing his thing. I'm not really a fan of either, so It didn't perk my interest much. Quake wins with his sit down splash.<br /><br />1/5<br /><br />Brutus Beefcake Vs Mr.Pefect/W The Genius. Deafening pop for Bruti. Really good match up, with sadly not enough time given to develop even further. It really kept my interest, and remains one of my favorites on the card. Beefcake wins with a slingshot to the post, much to the crowd's approval.<br /><br />3/5<br /><br />Roddy Piper Vs Bad News Brown. HUGE pop for Piper. Nothing more than a boring brawl, that does not know what it wants to be. Some entertaining antics from The Hot Rod, but nothing else. Noteworthy for Roddy painting himself half black, and calling himself ""Hot Scott""<br /><br />1/5<br /><br />The Hart Foundation Vs The Bolsheviks. Record breaking, but other than that, nothing to see here. Harts win with, The Hart Attack.<br /><br />0/5<br /><br />The Barbarian/W Bobby Heenan. Vs Tito Santana. Average for the time it got, but watchable nonetheless. Crowd was rather dead for it, except for Heenan's interference. Jessie's hilarious cracks, about Tito's food is more entertaining, then the match itself. Barbarian wins with a nasty looking, flying clothesline off the top.<br /><br />2/5<br /><br />Mixed Tag Match. Dusty&Sapphire/W Elizabeth. Vs Macho King&Sherri. Big pop for Dusty, and an even bigger one for Elizabeth, who looks absolutely stunning, might I add. I thought it was OK. It was lively at least, if nothing that great. I'm not a fan of Dusty' so. Dusty and Sapphire win, when She rolls up Sherri.<br /><br />2/5<br /><br />The Orient Express/W Fuji. Vs The Rockers. Crowd is rather anemic for this, surprisingly. Decent no doubt, but with these guys involved, it should have been better. The constant focus with Fuji, kinda detracts from the match. Express wins by count out, when Janetty gets nailed with salt.<br /><br />2 1/2 /5<br /><br />Jim Duggan Vs Dino Bravo/W Earthquake&Jimmy Hart. Duggan like an idiot, brings out The American flag in Canada. Duggan gets some solid boo's for it too, but that also may be due to Bravo's Canadian heritage. Crappy match all around, I don't care for Duggan, but that's not why it sucked. Too short in the end, to really matter. Duggan wins when he whacks Bravo in the back, with the two by four. Duggan gets splashed for his troubles.<br /><br />0/5<br /><br />Million Dollar Championship. Ted Dibiase|C|/W Virgil. Vs Jake Robers/W Damien. Some slow spots, but when all was said and done, I had a good time. Two solid wrestlers giving it there all, resulted in an entertaining match up. Crowd noticeably gets Ancy during parts of it though, by doing the wave. Dibiase wins by count out. Jake has the last laugh, by giving away some of his money, much to the crowd's delight.<br /><br />3/5<br /><br />Big Bossman Vs Akeem/W Slick. Nice pop for The Bossman. Too routine, and too short to really mean anything, in the end. Akeem was a gimmick, I was never too fond of. Bossman wins with his slam.<br /><br />0/5<br /><br />The Rhythm&Blues segment was pretty much a failure. Crowd wasn't into it<br /><br />Rick Rude/W Bobby Heenan. Vs Jimmy Snuka. For a filler match, before the main event, this wasn't too bad. If it had time to get going more, it would have been excellent, for sure. Rude wins, with the Rude Awakening.<br /><br />2/5<br /><br />Title For Title. Ultimate Warrior|IC Champ| Vs Hulk Hogan|WWF Champ| This one is all about the atmosphere from the crowd, and the split crowd reaction, for the most part. Warrior got a pretty decent pop, but in my opinion it was a little underwhelming. Hogan dwarfs it completely,with his. It's one of Wrestlemania's best matches in history. With two people, who aren't really known for there wrestling, they managed to create an amazing match up that was talked about for ages. I have seen this many times, and my respect level grows higher for each one, for their effort, considering i'm not a fan of either. Even die-hard fanatics who crave pure wrestling, can't bitch about this one!. Warrior wins with his splash. <br /><br />5/5<br /><br />Bottom line. Wrestlemania 6 is an entertaining entry, if nothing overly special. It's memorable for the main event, the location, and the crowd, but it's not one of the best if you ask me. That being said I do enjoy it, and I give it my recommendation to fellow wrestling fans.<br /><br />7/10",1
"To summarize, my group of friends and I spent about 45 minutes outside the theater sharing our favorites gaffes, plot inconsistencies, untied loose ends, and other ridiculous aspects of this movie. I found the story trite to the point of inconsequential and the plot lines as underdeveloped as the dino embryos still locked in the shaving cream canister from Jurassic Park 1. The editing was poor and none of the characters engendered any sort of sympathy or feeling. In short, this movie lacked any of the suspense and thrill that the first movie provided from a story standpoint<br /><br />Even the new dinosaurs were few and far between (although I really enjoyed the pterodactyls.) We got several brief shots of the new species and only 2 really were involved in the action.<br /><br />As a scientist and former childhood paleontologist, the lack of any real scientific content (not that it had to be realistic, but logically formed i.e. how they built the dinos in #1 and malcom's chaos ramblings) was disappointing as well.<br /><br />In short, the movie seemed to be nothing more than an excuse to trot dinos back on the scene to make some money. I hope that movie-goers don't fall for this trap again (although I did apparently)",0
"Ben Stiller doesn't so much act as react. And he does it very well. He is very dependent on the comedy going on around him. In There's Something About Mary, the stand-up hair scene only works because of Stiller trying to keep a straight face. When he confronts Mary's other two suitors, he is the unfunniest guy in the room but the scene is hilarious.<br /><br />In Along Came Polly, the formula breaks down for reasons that are difficult to fathom. Stiller is surrounded by an array of comic talent. Hank Azaria and Philip Seymour Hoffman get the best lines, of which there are too few. Having said that, Hoffman relies a little too much on bodily humour - you know we are in trouble when they go to the fart jokes to raise a laugh. A basketball scene where Hoffman hams it up is completely overplayed (though it throws up one predicament in the form of a shirtless opponent that does raise a smile - noticeably through Stiller's reaction). However, everyone seems to be acting in a bubble, there is very little reaction. Hoffman and Stiller's characters could have played off each other much, much more. Aniston again reprises her Rachael role, but Stiller is no Ross. It is more of a ""Joey with a crush on Rachael"" scenario.<br /><br />Polly is a by-the-numbers rom-com and that is its failing - it lacks heart. You don't root for the characters. With a little bit more work we could have had a deeper story, but in the end the film's failure comes down to poor writing. Worth watching if it pops up on TV on a slow night, but you'll regret forking out cash to see it.",0
"This movie surprised me, it had good one-liners and laughs, + a nonstop action-packed storyline with tons of gun action and explosions. This movie surprisingly had a lot of good twists and turns. The plot is solid despite what others may think, it kept my interest the whole time right up till the very end. In conclusion; this is a great way for an action movie buff to spend time on.",1
"My comment is mainly a comment on the first commentator (the extra on the film) and his unhappy assessment of the film. I think his perspective indicates why an extra is an extra and a director is a director. The film was sweet, the acting sufficient, the experience of watching it a nice diversion from a busy work week. It wasn't ""The Hours"" (acting), or ""The Matrix"" (Special Effects), or even ""The Color Purple"" (Direction). Most movies won't be. But it also wasn't the crap fest that ""vinny..."" would lead you to believe. Sorry guy, just my 2 cents.<br /><br />As to the movie itself, it was in the end very gay affirming (+ #1). It showed a world full of diverse and less than perfect people--you know, just like ours (+ #2)! It opened a door on one culture without excluding other cultures (+ #3). And I liked the music (+ #4).",1
"It might be a stretch saying this as a die-hard Carlin fan, but the material, both written and as performed, in It's Bad for Ya is some of the best late-era material yet. At 70 Carlin bounces back from the level of despair (and some of the stumbles in the act itself) from Life is Worth Losing to a special that is firmly structured but loose and playful- or as much as the ""old f***"" can get- and is continuously, ceaselessly, funny. And funny as in reminiscent of what some of us had going on when watching Back in Town or 'Diseased' the first time. The material, even if sounding at times a tinge of the previously done (i.e. the whole bit on children in school and camp like the Children segment in Diseased), is always fresh and with such a sting of truth to everything that it scalds the mind while (here goes) tickling the funny bone.<br /><br />Going from the topic of death (how long to wait to scratch off a name from the book? six weeks, unless if on the computer scheduler), the facets of communication, looking down from Heaven, spots of God (naturally), kids, and just troublesome gestures involving hats in religion and if people really have ""Rights"" make up the bulk of the special, centered around the premise that what's bad for you, plain and simple, is BS. Total, complete BS, which as we also learn (or if you've really learned it you're like the kid waiting at the street corner for a week following dropped off not-quite randomly by the parent) holds the country together. Carlin isn't necessarily angry though, even if disdain seems to spout out at most turns, even just to observe how horrifying children's teeth coming in look. It's skepticism tinged with the feeling that everything is NOT going to be ""fine"".<br /><br />What it comes down to is this: Carlin is to dirty, witty, cautionary stand-up comedy what Yoda is to Jedis everywhere, which is a small spark of hope via crystal clear wisdom in a world where it's pretty damn hard to get any. At the least, we get classic GC - outrageous lines and bits from the man's 13th (or is it 14th) comedy special, including as far as an eyebrow-raising observation on people who play Mozart music during a birth!",1
"This contains some spoiler information, but the movie is not worth watching anyway...<br /><br />Why Ellen Barkin and Peta Wilson agreed to be a part of this debacle by writer-director Damian Harris is beyond me. The story is full of unrealistic police investigating techniques, which includes going to a party with a suspect and inviting that suspect over to your house and getting intimate with them. The tale also features a male psychiatrist who seems to have nothing but female clients - and he sleeps with them all.<br /><br />Even more over-the-top is the notion that the female victims to a horrendous S/M crime belong to a large, yet secret, group of S/M lesbian executives.<br /><br />Full of bad editing and continuity errors, the film is sterile in all of its ritzy locations - including Barkin's detective salary apartment. And the lame dialogue is fit to put one to sleep. <br /><br />Damian is a bad writer and a bad director. He tried and failed miserably to create a noiresque atmosphere at times. Furthermore, he couldn't get Ellen Barkin to give 110%. I firmly believe she realized the film was pathetic and gave up trying. <br /><br />Standouts were Peta Wilson, who wasted time studying with a Dominatrix for the part. The highly under-rated character actor, Marshall Bell gave his absolute best as always.<br /><br />And since Damian couldn't deliver on any level, it was hard to feel emotion for any of the characters. <br /><br />Most importantly, he doesn't know much about the real world of BDSM and chose to create the typical ""Hollywood Reality"" of gorgeous men and women who are perverted and dangerous.<br /><br />Save your time, money and braincells and pass this one by.",0
"I guess there are some out there that remember Nicole Eggert from her little girl days on such TV shows as T.J. Hooker, Charles in Charge, and Who's the Boss? You perverts, you! Maybe you remember her from Baywatch when she grew up and got breast implants. No matter, you will certainly forget her in this supposed comedy about man-eating aliens.<br /><br />There are so many things that do not make sense and are never explained. How did she recognize the alien? Why was the alien hot for paprika and cinnamon? Why didn't the alien eat her? You get the picture.<br /><br />Before the alien eats her boyfriend and assumes his identity, you get to see her in the body of Alex Meneses. This Mexican/Ukranian beauty is the only reason to watch this trash. Stay for the shower scene and the boyfriend, and go on about your business.",0
"This movie made me want to bang my head against the wall. It is hard to compare such badness as this to anything, but some say that watching this movie is similar to bleeding from under your fingernails. And that comment comes from the writer's cousin. This movie was so flipping bad, it made ""Hulk"" (The second worst movie ever) look like ""The Departed"" (One of the greatest movies in cinematic history). If you like boring family movies with predictable plot lines, then you will absolutely love this movie. If you have a brain, then you definitely will not. When I rented this movie, I actually fell asleep while watching it. The next day, I finished it from where I left off, and it was the worst decision of my life.",0
"Once again Bronson's talent is mostly wasted on this shock value 1984 thriller which (uncut) is far more disturbing than most of what is out even today. The fact that ""The Evil That Men Do"" is very disturbing (in its verbal and visual depictions of torture) is not the problem. It is the shameless gratuity in which it is presented. Interestingly, this film seems to symbolize that latter part of Bronson's career in which he has tortured many of his fans with the same egregiously predictable and uncreative plots. One hopes this fine actor will rise again.",0
"Within the first few minutes of this Dutch thriller, we learn that Krabbe is a gay alcoholic writer who sleeps sans underwear, fantasizes about murdering his roommate, tries to steal a magazine from a news stand, and lusts after a studly young man he meets at the train station. And he's the hero of this nonsensical movie that is all dressed up (except for Krabbe in at least one scene too many) but has nowhere to go. The basic plot is very simple but is dragged out to nearly two hours before reaching a pointless conclusion. Verhoeven has a nice visual flair but resorts to scenes of wild hallucinations, overt symbolism, and gratuitous gore when he runs out of ideas.",0
This movie has inspired me to be a better person. In life you don't know who you will run across and sometimes our prejudice will cause us to prejudge a person wrongly. I have learned to give a person the benefit of the doubt because of this movie. I also learned that tough love can build a stronger person. Now I want to know where to find the movie soundtrack. There are songs in this soundtrack I have been trying to get for years. May I comment on the acting for a second. Jamie Fox was outstanding. The man has risen to be the actor of actors. Also the performance of Regina King was awesome. If I can get a woman to look at me the way she looked at Ray...I can only dream. I plucked down $18.00 for this movie and I don't have a lot of money but I am willing to see this movie again and again. This movie touched me.,1
"What I enjoyed most in this film was the scenery of Corfu, being Greek I adore my country and I liked the flattering director's point of view. Based on a true story during the years when Greece was struggling to stand on her own two feet through war, Nazis and hardship. An Italian soldier and a Greek girl fall in love but the times are hard and they have a lot of sacrifices to make. Nicholas Cage looking great in a uniform gives a passionate account of this unfulfilled (in the beginning) love. I adored Christian Bale playing Mandras the heroine's husband-to-be, he looks very very good as a Greek, his personality matched the one of the Greek patriot! A true fighter in there, or what! One of the movies I would like to buy and keep it in my collection...for ever!",1
"Usually musicals in the 1940's were of a set formula - and if you studied films you know what I'm talking about - a certain running lenghth, very ""showy"" performances that were great on the surface but never got into the real personalities of the characters etc.<br /><br />THIS ONE IS DIFFERENT - and light years better and well worth it's nomination for best picture of the year - 1945 (although had no chance of beating the eventual winner - Lost Weekend).<br /><br />Gene Kelly was probably in the best form of his career - yes I know about ""American in Paris"" and ""Singing in the Rain"". This one is different. He really gets into his character of a ""sea wolf"" thinking (at first) that ""picking up any girl while on leave"" is nothing more than a lark. And if you had to make up a ""story"" to get her - so be it - until. Sort of like the Music Man when he gets ""his foot caught in the door"". The eventual hilarity of the film stems mostly from his and his new pal (Sinatra)'s attempt to make the ""story"" good in order to ""get the girl"" that he REALLY and unexpectedly falls in love with. You are going to have to see the movie to see what I mean.<br /><br />Besides that there are so many other elements of great film in this one, it's a classic buddy story, nostalgia to a time when WWII was almost over (the war ended about a month after the films release), a realization that a guy that always laughed at life can find out that he really is a great human being, great songs and probably a few other elements of classic film making that I can't think of right now.<br /><br />Why not a 10? Near the end - at nearly 2 1/2 hours starts to feel a bit long. There is a small ballet number that Gene Kelly does that must have been a sensation in 1945 but seems dated and feels like it just adds minutes now. But overall, this ones a definite winner on every level.",1
"The title of my summary pretty much covers my review. <br /><br />This is to me what Teenage Mutant Ninja Turtles was to someone 5 years older. While I missed out on that little pop-culture wave, I embraced the toy line and t.v. series that was Mighty Max with both arms.<br /><br />You wanna know how into this I was? I went as Mighty Max for Halloween.<br /><br />Thank God for the internet. Thanks to Demonoid, last week I was able to watch this great show from my childhood for the first time in over a decade.<br /><br />I'm watching this right now, having just been blown away by recognizing Rob Paulson of Animaniacs, and am also loving the celebrity humor in ""Tar Wars"". 4 minutes in, and they have already mentioned, By NAME: Clint Eastwood, Governor Arnold, Dustin Hoffman, John Wayne, AND Ace Ventura. Hells yeah. <br /><br />Damn, it is only upon writing this that I realize there is NO WAY IN HELL I can give this series anything less than a perfect score. Any imperfections have been lost in the fog of time. <br /><br />This Is My Childhood. This Is Awesomeness. This Is The Mighty One.",1
"Rented a batch of films from Blockbuster last night, and this was the first one I watched (it was late on a Saturday night, wanted a ""horror film fix"")...<br /><br />Wow, this was awful, almost embarrassingly so... Stupid slasher-type story I really thought films like Scream had put an end to; amateur actors delivering clichéd' and insipid dialogue that is hard to believe was actually typed and read off a page; and gore scenes that are nothing to get excited about (especially when occurring in a film this poorly scripted).<br /><br />But I've always believed no film is 100% percent totally worthless. Here's the few good things I can say about this mess: <br /><br />#1 Bobbie Phillips: love this actress. She's the only member of the cast who displays any acting talent whatsoever. The only reason I took a chance on renting this is because her name was on the front cover. She acquits her presence in this dreck with professionalism, even though she looks bemused at times that she's acting in such a moronic story.<br /><br />#2 Unintentional Hilarity: This is the kind of film I can remember seeing back when there were still grind house theaters around the country and they used to include crap like this as the third movie on a triple-bill with some prestige thriller movie that was finally making it's way to the hinterlands. Unfortunately, in this direct-to-video age, most viewers have to endure these turkeys alone now without the communal experience of being part of an audience jeering and throwing stuff at the screen because the film is so terrible. Which leads to--<br /><br />#3 Porn Stars Trying To Act!: Mostly on hand because the producers don't need to cajole or plead with them to disrobe for extended sex scenes, but this trade-off usually means they actually get to speak some lines that are supposed to advance a story (other than ""ooh yeah baby"", or ""harder!""). And, proudly, they all deliver expertly at looking foolish when trying to act. I'd almost exclude Ginger Lynn Allen from this group if her character wasn't supposed to be an Irish mom and she's actually attempting at times to do an accent, which just keeps the smiles coming.<br /><br />It's nice to look for the positive in all experiences, and that's what I took from this cesspool a.k.a ""Evil Breed""",0
"I can fondly remember Bo Derek's heyday and the UK press attention (the mucky Sun & News of the World papers especially)- all following her small role in ""10"" with Dudley Moore. Understandably, much fuss was made of her photogenic face, crystal clear blue eyes and her perfectly formed bouncing breasts. <br /><br />Unfortunately, acting is, and never was, her forte! I think they should make one of the triple disc collections you always find in the bargain DVD bins- Orca, Tarzan the Ape-man and Bolero. All these films could be nominated for the ""So Bad They Are Great"".<br /><br />It would be a guilty ""must buy"" of mine! Should you ever read your press, or this comment Ms Derek, please do not be offended- ALways had a soft spot for you and there are more important things going on in the world to worry about than your acting ability. Much Love.x",0
"About five minutes in, and I saw where this was heading. Bunch of high school kids get annoyed by the school's administration and thoughts of rebellion start fomenting. I said to my girlfriend: if it gets below a 5 on IMDb, I'll go and read a book. It got 5.0, so she persuaded me to go on watching. What are the good things? Well, it is a good thing this film does not have a story, because you would surely be distracted from it by the editing. It's like the student's drawing that was torn up by one of the teachers, all the footage for this film was cut up in a freak accident involving a meat-grinder, and left half the stock destroyed, with the other half spliced into two-second bits. Even in a ten-second scene of the local TV news, there are about six cuts and three different angles. And then there are the montages. These are all set to electronic music, which forewarns you of yet another montage, so that like Pavlov's dog you start cringing every time you hear it, which is about every three minutes. Oh, I was supposed to say what's good about this film. Well, the film was shot very well, with a nice color palette, that nicely matched the emotional content - such as there was - of the scenes. Okay, now with the film's major flaw, and it wasn't the story, or lack thereof. The director made that fatal mistake of leading you astray about people and situations, not by clever storytelling, but by being highly selective about what to show about the main characters. That's just cheating. I guess he did it in order to make the central character more likable. But it just became plain annoying. If the story is full of holes, it's no good trying to patch it up by misdirecting the viewer. And often there wasn't even any point to it. And then the ending. Basically, the main villain of the peace turns out be an okay guy, if a coward. Plus it turns what seemed to be the whole point of the movie, that you should stand up for a just cause on its head, by the already mentioned misdirection, and makes it into a point about the nature of revolutions, that was already made, and much better, by animal farm. It also committed what I call the Bill Cosby sin: no matter how things may seem at first, in the end adults are always right, and children always wrong. And let's face it: unless you're me, that's just not true.",0
"If I'm going to watch a porn movie, I prefer it to have some sort of plot, and a descent dialogue. Behind Bedroom Doors is one of the few I've come across with those attributes.<br /><br />The new girl next door scams on the neighbor's human nature and weaknesses where seduction and sex concerned. Chelsea Blue,(I mean Brooke LaVelle) is the choice actress to play the part of the blackmailing seductress, and plays the part magnificently. Chelsea Blue is a very talented and extremely beautiful actress. The movie get's an overall 10 just because she is in it. Her partner in the movie, Monique Alexander is a definite cutie. The two should do more work together. In this movie, though, Monique, who plays Gigi, doesn't have a whole lot to do or say. That's too bad. She seems like she has more talent to be shared. I like the girl who was the (possible) DA's wife next. I forget her name, but she's pretty good looking, and not a bad actress. Nicole Sheridan...I'm still trying to figure out what some people are so excited about. It's obvious there are parts of her bought an paid for. Which is okay, but is she finished? Sorry, but come on! I'm afraid her performance here would have dropped the rating some, except Chelsea's talent and beauty overrides any negatives. Overall, This movie is a good one.",1
"This film was so amateurish I could hardly believe what I was seeing. It is shot on VIDEO! NOT film! I have not seen the likes of this since the early 70's, when late night networks showed movie of the week 'horror flicks' shot in......video. It looks like a bad soap opera, and that is paying it a compliment. Some of the actors give it their best shot. Michael Des Barres does okay with what he is given to do, which is to act like a sex addict out of control. I can't say that it is pleasant to watch.<br /><br />Nastassja Kinski as the therapist sits in a chair for practically the entire film, with very little variation in camera angles. I can't fault her for someone else's poor blocking, but she is totally unbelievable in her role. Her little girl voice works against her here. And I consider myself a Nastassja Kinski fan. She is certainly ageless and exotic, but she's outside her range with this.<br /><br />Alexandra Paul is pathetically overwrought. Every line she delivers is with three exclamation points. Someone must have directed her to scream at all costs. Why would Michael Des Barres want to have sex with such a raging shrew?<br /><br />Finally, Rosanna Arquette as the sweet, maligned wife comes off okay, and probably the most believable of the bunch. But that is not saying much.<br /><br />This has to be the worst film I have seen in years.",0
"I heard they were going to remake this French classic in 2007, and I see it is in development for 2011. This will be a shame, as Hollywood kicked writer/director Jules Dassin out because of the infamous blacklist. They should not have the right to remake any of his films.<br /><br />I love ""caper"" films and ""film noir,"" and this combines the best of both.<br /><br />Tony (Jean Servais) gets out after doing a nickle, and after he beats up his old girlfriend (Marie Sabouret), he plans a big score with his friends Mario (Robert Manuel) and Jo (Carl Möhner), What makes this a great caper flick is the attention to detail in planning the robbery. You see that reflected in the George Clooney Vegas capers. Nothing is left to chance.<br /><br />The caper goes off great but Grutter (Marcel Lupovici) sends his sons, Robert Hossein and Pierre Grasset after Tony and the gang. After blowing it with Mario, they kidnap Jo's son. Lots of bullets fly before it is over.<br /><br />A great film by a great director. The standard by which other caper films are measured.",1
"I went to a prescreening of this film and was shocked how cheesy it was. It was a combination of every horror/thriller cliché, trying to comment on many things including pedophilia, Satan worship, undercover cops, affairs, religion... and it was a mess. the acting was pretty washboard; the kid and the Jesus dude were alright, but apart from them.... Anyways. I admire the effort (though slightly failed) on the attempt at showing the Christian people in a different way...even though they did that, the way it presented the gospel was a bit stock and kiddish. But then again, it may have to be since he was talking to a little kid... no. actually, I've decided it's just all around bad. music... oh my gosh... horrible... toooo over-dramatic. Okay. I felt bad for the people who made this movie at the premier; It seemed like a poor student project. I'm going to stop ranting about this now and say bottom line, go see this movie if you want to waste an hour and fifty minutes of your life on crap. there you go.",0
"I loved this movie!!! The characters were people that you could feel for. The young man back from the service still in love with the girl he left behind. Tom Drake is always perfect in the romantic lead as well as Donna Reed as the love of his life. The looks he gives her as if he has been starved for the sight of her as well as her hesitation and confusion as too her feelings for him were played very well. The rest of the quirky characters at the store were perfect as they tried to bring them together. The most touching scene however, was the young couple at his great grandfather's house. I laughed in parts, cried in some and thoroughly enjoyed watching this movie. In fact I've re-watched it about 5 times. A definite must see for total romantics.",1
"It's too bad these guys, the so-called judges, are such jerks, even the nominally ""sensitive"" ones. It's the self-congratulatory tone that really makes me sick though; these guys don't have any perspective on their behaviour. I think the real problem, though, is the quality of the contestants. Not a single smooth or truly charming one in the lot. They pick the most pathetic girls out of the crowd because they're the only ones these guys have a chance with. Let's see some real players trying for a truly unattainable girl, and maybe you have a show. Otherwise, you have a revolting half-hour of self-love. And real sexual tension takes two.",0
"This was a painful example of a cheap, boring and unoriginal show produced by Australian TV stations to fulfil local content quotas. The writing was truly terrible and I'm not surprised that the writers are those responsible for the worst Australian film in recent memory the Honerable Wally Norman.<br /><br />Nothing about this TV series was funny - ever - not even mildly amusing. It was just tired and BAD and, worst of all, it really thought it was funny. It was simply embarrassing to watch.<br /><br />There is something very suss about this show being given 10 out of 10 on IMDb. Try to find a (real) review by a (real) Australian viewer of the show (there weren't many) and it is impossible. Or crazy. There are loafs of bread that are funnier than this show. <br /><br />Avoid the show at all cost and if it does come out on DVD, remember that the laughter THAT deserves was unintentional.",0
"This filmmaker wanted to make a movie without having a story to tell -- and did so. Really awful jumble of unlikely/unexplained coincidences and unidentifiable plot line, all without character or clear motivation.<br /><br />We get cliché snapshots instead of characters. One in particular is the diminutive and beautiful crime boss, who projects an overdone ""tough guy"" persona and casts a cartoonish shadow of intimidation over the actual tough guys who have been brought in to work for her. Nothing much startling to look at in the film except for one shot when the boys hit the road and one of them carries a tiny suitcase (as in, the smallest from a complete American Tourister set) in a bright, sky blue, without explanation or apology. Otherwise it's standard visually -- one other exception is a compelling shot of a beautiful bridge in CT.",0
"...that seem to be fooling people into seeing qualities in this film that are just not there.<br /><br />Near Dark covered the same territory but with much more class, and action.<br /><br />why the script kept their 'big secret' so long was a total mystery to me - I guessed it at the breakfast scene at the start of the film. By the time it was revealed to the viewer it was just a case of 'big deal, tell me something I don't know.'<br /><br />I found this to be pointless movie that may have challenged the genre conventions, unfortunately those conventions are that horror films are tense and packed with genuine sense of horror. This was woeful",0
"Thats what this movie really takes. A big piece of cheeze. This movie is about a sister and brother Bonnie and Clyde type of duo that creates their own party line in order to lure their victims in and trap them and kill them. But for what reason? Just for the fun of getting away with it? In comes Richard Hatch who comes across as a wishy washy ladies man. A real BAD version of a ladies man. And he gets involved with finding who's behind all the killings across LA. He finally meets a teenager who helps him find the killer and rest is for your fun and amusement. But there are parts in this film that really get me going like the scene with Lief Garret dressed in his mothers wedding gown acting like a sissy in front of his sister telling her that he needs her and can't live without her and watching as she slaps him across the face dominateing him. I can't believe that was Lief!!! Well, I guess I could. But it's worth watching but only to see one of Garrets worst films that he ever did.",0
